study,cluster,url,peer_reviewed,ground,ground_abbr,language,cluster_number,treatment_group_manuscript,treatment_group,control_group_manuscript,control_group,treatment_control,can_gender,can_education,can_employment,can_migrant_generation,year_research_start,month_research_start,quarter_research_start,year_research_end,month_research_end,quarter_research_end,country,us_state,country_iso3,region,subregion,subregion2,callback_type,agent_type,audit_type,airbnb,urbanisation,information,matched_design,identical_comparison_group,application_count_maj,application_count_min,callback_count_maj,callback_count_min,noncallback_count_maj,noncallback_count_min,rrate,rrate_ln,prrate_maj,prrate_min,prratio,prratio_ln,prratio_ln_se,prratio_ln_v,prratio_ln_p,prratio_ln_v_inv,prratio_std,dratio,odds_maj,odds_min,oddsratio,oddsratio_ln,oddsratio_ln_se,source_pagination,source_table,source_figure,source_appendix,general_comments,peer_reviewer_count,info_binary,region_agg,time_research_start,time_research_end,year_mid,year_mid_z,year_mid_fct,period_broad,period_narrow,flag_in_scope_ground,flag_complete_counts,flag_valid_effect,flag_main_sample
"Ahmed, Andersson, & Hammarstedt (2010)","Ahmed, Andersson, & Hammarstedt (2010) 2",https://doi.org/10.3368/le.86.1.79,Yes,Ethno-racial origin,ero,English,2,Arabic or Muslim name,"Arab, North African, Turkish",Swedish name,Northern European,"Middle Eastern, Northern African, Arab x Northern European",Male,Higher education,Employed,Unknown or NA,2008,January,1,2008,March,1,Sweden,,SWE,Europe,Western Europe,Northern Europe,Positive reaction,Mixed or Unknown,Email,No,Mixed,No information,No,No,258,258,116,72,142,186,0.3643410852713178,-1.0096648026516135,0.4496124031007752,0.27906976744186046,0.6206896551724137,-0.47692407209030946,0.12148102962835464,0.014757640559565178,8.231737935209203,67.76150943396227,-3.925913976440249,-0.3793103448275863,0.8169014084507042,0.3870967741935484,0.47385984427141264,-0.7468436882022499,0.18689081344787808,84,1,,No,,2,Standard,Europe,2008,2008,2008,-1.52095900966662,2008,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
Ahuja & Lyons (2019),Ahuja & Lyons (2019) 1,https://doi.org/10.1093/oep/gpz025,Yes,Sexual orientation,seo,English,1,Same-sex relationship,Same-sex orientation,Different-sex relationship,Heterosexual orientation,Same-sex orientation x Heterosexual orientation,Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,June,2,2016,July,3,Ireland,,IRL,Europe,Western Europe,Western Europe,Positive reaction,Mixed or Unknown,Email,Yes,Urban,No information,No,No,172,207,84,101,88,106,0.48812664907651715,-0.7171803800041016,0.4883720930232558,0.48792270531400966,0.9990798251667817,-9.205984539701522e-4,0.10564506917506172,0.011160880641003576,9.465657108358988,89.59866449302704,-0.008714069299766865,-9.20174833218268e-4,0.9545454545454546,0.9528301886792453,0.9982030548068284,-0.0017985616359148672,0.20640579117737737,"569, 571",,,No,,2,Standard,Europe,2016.25,2016.5,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Ahuja & Lyons (2019),Ahuja & Lyons (2019) 2,https://doi.org/10.1093/oep/gpz025,Yes,Sexual orientation,seo,English,2,Same-sex relationship,Same-sex orientation,Different-sex relationship,Heterosexual orientation,Same-sex orientation x Heterosexual orientation,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,June,2,2016,July,3,Ireland,,IRL,Europe,Western Europe,Western Europe,Positive reaction,Mixed or Unknown,Email,Yes,Urban,No information,No,No,245,170,120,48,125,122,0.40481927710843374,-0.9043145408274393,0.4897959183673469,0.2823529411764706,0.5764705882352941,-0.55083095837969,0.13857373875460305,0.019202681072428975,7.216374538114154,52.07606147434227,-3.975002502856212,-0.42352941176470593,0.96,0.39344262295081966,0.4098360655737705,-0.8919980393051105,0.21298682583235537,"569, 571",,,No,,2,Standard,Europe,2016.25,2016.5,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Andersson, Jakobsson, & Kotsadam (2012)","Andersson, Jakobsson, & Kotsadam (2012) 1",https://doi.org/10.3368/le.88.2.233,Yes,Ethno-racial origin,ero,English,1,Arabic economist,"Arab, North African, Turkish",Norwegian economist,Northern European,"Middle Eastern, Northern African, Arab x Northern European",Female,Higher education,Employed,Unknown or NA,2009,December,4,2010,March,1,Norway,,NOR,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Mixed,Work or income and personal information,No,No,119,119,82,68,37,51,0.6302521008403361,-0.461635379575219,0.6890756302521008,0.5714285714285714,0.8292682926829268,-0.18721154208814647,0.10047030215484107,0.010094281615085061,9.953189933268414,99.06598984771571,-1.8633520361033955,-0.1707317073170732,2.2162162162162162,1.3333333333333333,0.6016260162601625,-0.5081192621682479,0.2711749886483682,234,1,,No,,2,Extensive,Europe,2009.75,2010,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
"Andersson, Jakobsson, & Kotsadam (2012)","Andersson, Jakobsson, & Kotsadam (2012) 2",https://doi.org/10.3368/le.88.2.233,Yes,Ethno-racial origin,ero,English,2,Arabic economist,"Arab, North African, Turkish",Norwegian economist,Northern European,"Middle Eastern, Northern African, Arab x Northern European",Male,Higher education,Employed,Unknown or NA,2009,December,4,2010,March,1,Norway,,NOR,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Mixed,Work or income and personal information,No,No,119,119,73,59,46,60,0.5546218487394958,-0.5894687510851038,0.6134453781512605,0.4957983193277311,0.8082191780821918,-0.21292199724267166,0.11764803436642514,0.01384105999028355,8.499929517610232,72.24880180434171,-1.8098219693115092,-0.1917808219178082,1.5869565217391304,0.9833333333333333,0.6196347031963471,-0.4786251629756773,0.2627804783099545,234,1,,No,,2,Extensive,Europe,2009.75,2010,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
"Andersson, Jakobsson, & Kotsadam (2012)","Andersson, Jakobsson, & Kotsadam (2012) 3",https://doi.org/10.3368/le.88.2.233,Yes,Ethno-racial origin,ero,English,3,Arabic warehouse worker,"Arab, North African, Turkish",Norwegian warehouse worker,Northern European,"Middle Eastern, Northern African, Arab x Northern European",Female,Various or Unknown,Employed,Unknown or NA,2009,December,4,2010,March,1,Norway,,NOR,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Mixed,Work or income and personal information,No,No,119,119,75,57,44,62,0.5546218487394958,-0.5894687510851038,0.6302521008403361,0.4789915966386555,0.76,-0.2744368457017603,0.11861901320353543,0.014070470293380514,8.430351703264675,71.07082984073762,-2.31359912960042,-0.24,1.7045454545454546,0.9193548387096774,0.5393548387096774,-0.6173815968285907,0.2640710093285391,234,1,,No,,2,Extensive,Europe,2009.75,2010,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
"Andersson, Jakobsson, & Kotsadam (2012)","Andersson, Jakobsson, & Kotsadam (2012) 4",https://doi.org/10.3368/le.88.2.233,Yes,Ethno-racial origin,ero,English,4,Arabic warehouse worker,"Arab, North African, Turkish",Norwegian warehouse worker,Northern European,"Middle Eastern, Northern African, Arab x Northern European",Male,Various or Unknown,Employed,Unknown or NA,2009,December,4,2010,March,1,Norway,,NOR,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Mixed,Work or income and personal information,No,No,119,119,67,52,52,67,0.5,-0.6931471805599453,0.5630252100840336,0.4369747899159664,0.7761194029850746,-0.2534489008095387,0.13171719582507807,0.017349419676021965,7.59202315032588,57.63881551508409,-1.9241899223706653,-0.22388059701492535,1.2884615384615385,0.7761194029850746,0.6023613276899087,-0.5068978016190774,0.26136618895755276,234,1,,No,,2,Extensive,Europe,2009.75,2010,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
"Andersson, Jakobsson, & Kotsadam (2012)","Andersson, Jakobsson, & Kotsadam (2012) 5",https://doi.org/10.3368/le.88.2.233,Yes,Gender,gen,English,5,Female,Female,Male,Male,Female x Male,Unknown or NA,Higher education,Employed,Unknown or NA,2009,December,4,2010,March,1,Norway,,NOR,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Mixed,Work or income and personal information,No,No,119,119,73,82,46,37,0.6512605042016807,-0.4288455567522281,0.6134453781512605,0.6890756302521008,1.1232876712328765,0.11625980611586183,0.09532591147809803,0.009087029399130182,10.490327178563184,110.04696431330142,1.2196034038717116,0.12328767123287654,1.5869565217391304,2.2162162162162162,1.3965198074787117,0.3339832899607326,0.2732396558884077,234,1,,No,Only ethnic majority candidates.,2,Extensive,Europe,2009.75,2010,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
"Andersson, Jakobsson, & Kotsadam (2012)","Andersson, Jakobsson, & Kotsadam (2012) 6",https://doi.org/10.3368/le.88.2.233,Yes,Gender,gen,English,6,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Employed,Unknown or NA,2009,December,4,2010,March,1,Norway,,NOR,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Mixed,Work or income and personal information,No,Yes,119,119,67,75,52,44,0.5966386554621849,-0.5164436160702139,0.5630252100840336,0.6302521008403361,1.1194029850746268,0.11279549414534429,0.1070139419822766,0.01145198377858606,9.344576804446824,87.32111565420561,1.0540261582367016,0.11940298507462677,1.2884615384615385,1.7045454545454546,1.3229308005427407,0.27984957880851047,0.26498443053451964,234,1,,No,Only ethnic majority candidates.,2,Extensive,Europe,2009.75,2010,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
"Andersson, Jakobsson, & Kotsadam (2012)","Andersson, Jakobsson, & Kotsadam (2012) 6",https://doi.org/10.3368/le.88.2.233,Yes,Social origin,soc,English,6,Warehouse worker,Low social class,Economist,High social class,Low social class x High social class,Female,Various or Unknown,Employed,Unknown or NA,2009,December,4,2010,March,1,Norway,,NOR,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Mixed,Work or income and personal information,No,Yes,119,119,82,75,37,44,0.6596638655462185,-0.41602486832316665,0.6890756302521008,0.6302521008403361,0.9146341463414634,-0.08923113372794264,0.09339021680817117,0.008721732595477216,10.707759700933739,114.65611781294062,-0.9554655378006937,-0.08536585365853655,2.2162162162162162,1.7045454545454546,0.7691241685144125,-0.26250285500197934,0.27437703081499476,234,1,,No,Only ethnic majority candidates.,2,Extensive,Europe,2009.75,2010,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
"Andersson, Jakobsson, & Kotsadam (2012)","Andersson, Jakobsson, & Kotsadam (2012) 7",https://doi.org/10.3368/le.88.2.233,Yes,Social origin,soc,English,7,Warehouse worker,Low social class,Economist,High social class,Low social class x High social class,Male,Various or Unknown,Employed,Unknown or NA,2009,December,4,2010,March,1,Norway,,NOR,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Mixed,Work or income and personal information,No,No,119,119,73,67,46,52,0.5882352941176471,-0.5306282510621704,0.6134453781512605,0.5630252100840336,0.9178082191780821,-0.08576682175742519,0.10870731613943485,0.011817280582239032,9.199012867885884,84.62183774353008,-0.7889700969842293,-0.08219178082191791,1.5869565217391304,1.2884615384615385,0.8119072708113805,-0.20836914384975733,0.2638065634832964,234,1,,No,Only ethnic majority candidates.,2,Extensive,Europe,2009.75,2010,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
"Antfolk, Szala, & Öblom (2019)","Antfolk, Szala, & Öblom (2019) 1",https://osf.io/preprints/psyarxiv/y6jwf,No,Ethno-racial origin,ero,English,1,Polish name,Eastern European and other White,English name,Western European,Eastern European x Western European,Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,,1,2018,,4,United Kingdom,,GBR,Europe,Western Europe,Western Europe,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,80,80,63,62,17,18,0.78125,-0.24686007793152578,0.7875,0.775,0.9841269841269842,-0.016000341346441075,0.0836782416825329,0.007002048131080387,11.950537916342729,142.8153564899452,-0.19121268593507032,-0.015873015873015817,3.7058823529411766,3.4444444444444446,0.9294532627865961,-0.07315875518638974,0.3825978738811817,15,2,,No,Research timing is an approximation based on the methods description.,2,Standard,Europe,2018,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Antfolk, Szala, & Öblom (2019)","Antfolk, Szala, & Öblom (2019) 1",https://osf.io/preprints/psyarxiv/y6jwf,No,Ethno-racial origin,ero,English,1,Arabic name,"Arab, North African, Turkish",English name,Western European,"Middle Eastern, Northern African, Arab x Western European",Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,,1,2018,,4,United Kingdom,,GBR,Europe,Western Europe,Western Europe,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,80,80,63,55,17,25,0.7375,-0.3044891907681621,0.7875,0.6875,0.873015873015873,-0.13580154115906176,0.09515689178842514,0.009054834054834052,10.508960320219705,110.43824701195223,-1.427133007465263,-0.12698412698412698,3.7058823529411766,2.2,0.5936507936507937,-0.5214640219710465,0.36452484615811687,15,2,,No,Research timing is an approximation based on the methods description.,2,Standard,Europe,2018,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Antfolk, Szala, & Öblom (2019)","Antfolk, Szala, & Öblom (2019) 1",https://osf.io/preprints/psyarxiv/y6jwf,No,Ethno-racial origin,ero,English,1,Polish name,Eastern European and other White,English name,Western European,Eastern European x Western European,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,,1,2018,,4,United Kingdom,,GBR,Europe,Western Europe,Western Europe,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,80,80,55,56,25,24,0.69375,-0.3656436139214928,0.6875,0.7,1.018181818181818,0.018018505502678212,0.10506646010483572,0.011038961038961037,9.517785209496886,90.58823529411767,0.17149626517062894,0.018181818181818077,2.2,2.3333333333333335,1.0606060606060606,0.058840500022933395,0.3430825377451142,15,2,,No,Research timing is an approximation based on the methods description.,2,Standard,Europe,2018,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Antfolk, Szala, & Öblom (2019)","Antfolk, Szala, & Öblom (2019) 1",https://osf.io/preprints/psyarxiv/y6jwf,No,Ethno-racial origin,ero,English,1,Arabic name,"Arab, North African, Turkish",English name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,,1,2018,,4,United Kingdom,,GBR,Europe,Western Europe,Western Europe,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,80,80,55,55,25,25,0.6875,-0.3746934494414107,0.6875,0.6875,1,0,0.10660035817780521,0.011363636363636362,9.38083151964686,88.00000000000001,0,0,2.2,2.2,1,0,0.3411211461689767,15,2,,No,Research timing is an approximation based on the methods description.,2,Standard,Europe,2018,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Antfolk, Szala, & Öblom (2019)","Antfolk, Szala, & Öblom (2019) 2",https://osf.io/preprints/psyarxiv/y6jwf,No,Ethno-racial origin,ero,English,2,English name,Eastern European and other White,Polish name,Eastern European,Western European x Eastern European,Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,,1,2018,,4,Poland,,POL,Europe,Eastern Europe,Eastern Europe,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,No,80,80,38,37,42,43,0.46875,-0.7576857016975165,0.475,0.4625,0.9736842105263159,-0.02666824708216118,0.16835324915400723,0.028342816500711236,5.939891300138875,35.2823086574655,-0.15840648883328312,-0.02631578947368407,0.9047619047619048,0.8604651162790697,0.9510403916768666,-0.050198744492355424,0.3168724574079032,15,2,,No,Research timing is an approximation based on the methods description.,2,Standard,Europe,2018,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Antfolk, Szala, & Öblom (2019)","Antfolk, Szala, & Öblom (2019) 3",https://osf.io/preprints/psyarxiv/y6jwf,No,Ethno-racial origin,ero,English,3,English name,Eastern European and other White,Polish name,Eastern European,Western European x Eastern European,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,,1,2018,,4,Poland,,POL,Europe,Eastern Europe,Eastern Europe,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,80,80,39,31,41,49,0.4375,-0.8266785731844679,0.4875,0.3875,0.7948717948717949,-0.2295744416445001,0.18138106339183996,0.03289909015715466,5.513254698698543,30.395977372721568,-1.2657023690976348,-0.20512820512820507,0.9512195121951219,0.6326530612244898,0.6650968079539509,-0.4078226730508189,0.32046450244122177,15,2,,No,Research timing is an approximation based on the methods description.,2,Standard,Europe,2018,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Antfolk, Szala, & Öblom (2019)","Antfolk, Szala, & Öblom (2019) 3",https://osf.io/preprints/psyarxiv/y6jwf,No,Ethno-racial origin,ero,English,3,Arabic name,"Arab, North African, Turkish",Polish name,Eastern European,"Middle Eastern, Northern African, Arab x Eastern European",Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,,1,2018,,4,Poland,,POL,Europe,Eastern Europe,Eastern Europe,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,80,80,38,31,42,49,0.43125,-0.8410673106365675,0.475,0.3875,0.8157894736842106,-0.20359895524123942,0.18323169482874202,0.033573853989813246,5.4575710874401535,29.7850821744627,-1.1111557715576101,-0.18421052631578938,0.9047619047619048,0.6326530612244898,0.6992481203007519,-0.35774963506849783,0.32061119921899667,15,2,,No,Research timing is an approximation based on the methods description.,2,Standard,Europe,2018,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Antfolk, Szala, & Öblom (2019)","Antfolk, Szala, & Öblom (2019) 4",https://osf.io/preprints/psyarxiv/y6jwf,No,Ethno-racial origin,ero,English,4,Arabic name,"Arab, North African, Turkish",Polish name,Eastern European,"Middle Eastern, Northern African, Arab x Eastern European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,,1,2018,,4,Poland,,POL,Europe,Eastern Europe,Eastern Europe,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,No,80,80,39,11,41,69,0.3125,-1.1631508098056809,0.4875,0.1375,0.2820512820512821,-1.2656663733312756,0.3025724980068687,0.09155011655011656,3.3049930399731804,10.922978994271164,-4.183018554787963,-0.7179487179487178,0.9512195121951219,0.15942028985507245,0.16759568933481978,-1.7862008112242274,0.39425006540994256,15,2,,No,Research timing is an approximation based on the methods description.,2,Standard,Europe,2018,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
